id,tweet
1388388823378239500,#Oxygen #Ambulance #Delhi #Verified #CovidResource  https://t.co/GzHShSF0JJ
1388388196174557185,Ambulance Services for Ghaziabad  7838988546 Ambulance 9990008877 Swadesh Ambulance Verified at 11:57AM 01-05-2021 #delhincr #AmbulanceDriver #Ghaziabad
1388383357461884929,ಕೊರೋನಾ ವಿರುದ್ಧ ಹೋರಾಟ: ಕಾಂಗ್ರೆಸ್ಸಿಂದ ಬೆಂಗಳೂರಿಗೆ 10 ಆ್ಯಂಬುಲೆನ್ಸ್‌  #Congress #Ambulance #Bengaluru #coronavirus #COVID19 @INCKarnataka    https://t.co/8XJZD2MzR3
1388380835141750787,@Samriddhi0809 @mayanknagar26 @bhartiroyall @imswami if they can arrange an ambulance to travel this might work
1388379446114078721,@srinualavilli Autos converted into Ambulance and two wheelers converted into mortuary vehicles. India is shining.
1388372657444249601,@LavanyaBallal @INCKarnataka @DKShivakumar Why Sonia Gandhi picture on ambulance?
1388371827240554496,Some ambulance contacts  Verified by someone else  https://t.co/VJai8FIoB9
1388370091713056769,Kannada actor Arjun Gowda turns ambulance driver to help COVID-19 patients  https://t.co/9RtUZdN2co  #ArjunGowda #COVID19  https://t.co/7hFBZ8XTUL
1388365087472115712,@mdevnath @Supriya23bh @DKShivakumar No the main Mor#n wanted his photo too who sits in Delhi and eats 🍄. This caused the delay as no one wants to see his photo anywhere else they might attack the ambulance too.
1388361986006675457,"Govt has not been able 2 provide beds, oxygen. Atleast make all vacant Govt lands as crematorium so that dead person can be buried immediately. Ambulance drivers r charging min 10k. @BSYBJP @BSBommai @narendramodi #COVID19India #COVIDEmergency #IndiaFightsCorona #Oxygen"
1388360528959967234, https://t.co/Ugpp94nwZx  #ambulance #kannadanews #seculartv #uttarpradesh #upcovid #uttarpradeshsichation
1388360320670781440,"@KunalRo54377404 @timesofindia Too much of production leads to maximum Vaccination. Then the disease will disappear soon. But some lobbies don't want this to end early. Ambulance driver charging 10k-15k , medicine sold in black market making money. Hospital charging 75k. No one wants this to end early."
1388355816688820228,Kannada actor #ArjunGowda has turned ambulance driver to help COVID-19 patients in #Bengaluru.  https://t.co/bB34MrVOse
1388353766743703552,@ns_Lon @nikhiljoisr @AshwiniMS_TNIE @WeAreBangalore @peakbengaluru @srinivasiyc @CMofKarnataka @mla_sudhakar @BBMPCOMM I just called for VENTILATOR BED it's not the right number he's said this number 8899889952 belong to ambulance  Any confirm lead
1388353108456054785,"""most people in India pay no taxes yaar""  Well your crematorium worker pays 5% on his ppe  Your ambulance driver paid 28%  And the vaccine which has no stock but coulda woulda Shoulda saved your life is at 5%"
1388351649098321929,"#Bangalore people, here is a list of resources for those in need:   Live Bed Availability -  https://t.co/hmZQh9TXgl  Oxygen -  https://t.co/ezfgb2kdeM  Ambulance -  https://t.co/QbNIrhPvHu  BBMP Covid Dash -  https://t.co/oCI8gLplCP  BLR Covid Helpline -  https://t.co/RAD9p40wsT"
1388341860137984004,"Today i lost My Teacher , my guidance,  my wel wisher she took care me like my mom .   bcz of this useless Govt I lost my madam without getting bed she left her last breath in Ambulance .    Im sry Rest in Peace miss Poornima Srinivasan  😔 💐😭😭😭😭  #RIP #BJPFailsIndia  https://t.co/kzEx1xDQPe"
1388338552962879491,ಕರೊನಾ ಸೋಂಕಿತನನ್ನು ಕರೆದೊಯ್ಯುತ್ತಿದ್ದ ಆಂಬುಲೆನ್ಸ್​ಗೆ ಬೆಂಕಿ: ಚಿಕಿತ್ಸೆ ಫಲಿಸದೇ ಇಬ್ಬರು ಸಾವು #Coronavirus #Nelamangala #CovidPatient #Death #Accident #Ambulance  https://t.co/EClwrurGmJ
1388338248716410881,@batra_neeraj GST applicable for Ambulance also
1388333166977376259,ದಾಬಸ್​ಪೇಟೆ ಬಳಿ ಆ್ಯಂಬುಲೆನ್ಸ್ ಅಪಘಾತ: ಐದು ಗಾಯಾಳುಗಳ ಪೈಕಿ ಇಬ್ಬರು ರೋಗಿಗಳ ಸಾವು #nelamangala #dabaspet #roadaccident #lorry #ambulance #death    https://t.co/oD21AD3TQn
1388322834837999623,@SatyendarJain @msisodia @ArvindKejriwal @raghav_chadha 1) Are all 60 MLAs assisting Delhi public : Oxygen ; Beds 2) AAP volunteers are they being used properly 3) Incentives to AUTO drivers  4) ADD Delhi buses as Ambulance
1388320915302215682,#Mumbai #BMC #HospitalBeds #Ambulance #CovidHelp  https://t.co/9Vop38QAoR
1388317293810118657,U open social media only messages u see“ Urgent bed needed” “Urgent ambulance needed” “ Urgent vaccine needed” DM !! hello bloddy  @narendramodi @BSYBJP and all fellow health officials u are looting my country resources. Hats Off
1388316447122751488,"This has numbers of oxygen, remdesivir , ambulance, foos services help with hospital beds &amp; more  Courtesy @prajwalmanipal   https://t.co/BwUv0Qyw6c"
1388311833669406720,ಕಾಂಗ್ರೆಸ್ ಕೇರ್ಸ್: ಕೊರೋನಾ ಸೋಂಕಿತರಿಗೆ ನೆರವಾಗಲು 'ಕೈ' ನಾಯಕರಿಂದ ಆ್ಯಂಬುಲೆನ್ಸ್ ಸೇವೆ ಆರಂಭ KPCC to start ambulance service too #Bengaluru #Corona #Congress #Ambulanceservice #ಬೆಂಗಳೂರು #ಕೊರೋನಾ #ಕಾಂಗ್ರೆಸ್ #ಆ್ಯಂಬುಲೆನ್ಸ್ಸೇವೆ Read more here: https://t.co/UUzerrPvCp
1388310312739246081,@srinualavilli @CMofKarnataka @dyamannavar Karnataka had bike ambulance . Where are they now ?
1388308496341344263,"@Swamy39 Here are my advisory for a longer term arrangement. Setup in all states, a permanent  1. COVID helpline, which will reach a doctor directly. 2. online drug/O2 ordering system. No medical shops. 3. online ambulance ordering system 4. Online hearse/cremation procedures. 1/n"
1388302646633648130,"Lucknow youngsters use WhatsApp group to help Covid patients get oxygen, ambulance, plasma    https://t.co/mXlpqylyaW via @indiatoday"
1390190327823171589,@sureshpprabhu  https://t.co/9GpAY0YnKQ  It found dexamethasone had lowered the likelihood of death for Covid-19 patients who required oxygen or a ventilator while in the hospital.
1390190278674325505,@nikhilchinapa @devbhatia  https://t.co/9GpAY0YnKQ  It found dexamethasone had lowered the likelihood of death for Covid-19 patients who required oxygen or a ventilator while in the hospital.
1390190241756024835,@chetan_bhagat  https://t.co/9GpAY0YnKQ  It found dexamethasone had lowered the likelihood of death for Covid-19 patients who required oxygen or a ventilator while in the hospital.
1390190139775746053,@AnuradhaParekh  https://t.co/9GpAY0YnKQ  It found dexamethasone had lowered the likelihood of death for Covid-19 patients who required oxygen or a ventilator while in the hospital.
1390189951178870785,@raunitdsatan @sureshpprabhu @CMOfficeUP  https://t.co/9GpAY0YnKQ  It found dexamethasone had lowered the likelihood of death for Covid-19 patients who required oxygen or a ventilator while in the hospital.
1390189550811578370,@vijayshekhar @Paytm  https://t.co/9GpAY0YnKQ  It found dexamethasone had lowered the likelihood of death for Covid-19 patients who required oxygen or a ventilator while in the hospital.
1390189476454944770,@SonuSood sir pls help Covid Patient Details* Patient Requirement :ventilator bed Patient Name : Veena Harjai Patient Age :69 Gender :female Attendant Name :Meenakshi Thareja Attendant Phone Number :9310437576 Current Location :Old Rajinder Nagar City : Delhi Oxygen level: 38-40
1390189417051037697,@BangaloreMirror  https://t.co/9GpAY0YnKQ  It found dexamethasone had lowered the likelihood of death for Covid-19 patients who required oxygen or a ventilator while in the hospital.
1390189377138008068,@thebetterindia  https://t.co/9GpAY0YnKQ  It found dexamethasone had lowered the likelihood of death for Covid-19 patients who required oxygen or a ventilator while in the hospital.
1390189167087259655, https://t.co/9GpAY0YnKQ It found dexamethasone had lowered the likelihood of death for Covid-19 patients who required oxygen or a ventilator while in the hospital.
1390188133761703937,Need Help. R.balamurugan Age 42 Bala.9840567893 Need ventilator support From Team @connect.  @104GoTN  @chennaicorp  @Udhaystalin   #atconnect  #chennaicovid  #chennaicovidhelp  #covidtn  #covid19chennai
1390185655108468743,"Kindly help 🙏🏻  Patient Name : MK. Erappa.  Age : 71.  Urgently need ICU Bed with Ventilator.  Location : Nagarbhavi, Bengaluru.  Attender Number : 9945324391.  @DHFWKA @mla_sudhakar @MunirathnaMLA @Tejasvi_Surya @VSOMANNA_BJP @STSomashekarMLA @BBMPCOMM"
1390185341122846721,@naushadbijapur any leads in Belgaum for a oxygen or ventilator bed?
1390180101992509441,Sharda Dhiman Age:61 Gender: Female Current SPO2:85 Current hospital: Civil hospital Roorkee on oxygen bed Attendant Name: Shweta Dhiman Requirement: ICU/ Ventilator bed in Roorkee/Dehradun/Haridwar/Rishikesh Please help sir @SonuSood @srinivasiyc @bhumipednekar
1390178178757320705,India Biotech Leaders of Tomorrow (iBLoT) @india_BLoT is organizing an online networking session with @srikantsastri where he will talk about his recent ventilator project.  Date: 08/05/2021 Time: 7-8 PM IST Click here to register -  https://t.co/oigknpD1Z4
1390178176047800322,ಇದೆಂಥಾ ದುಸ್ಥಿತಿ?! ವೆಂಟಿಲೇಟರ್ ಸಿಕ್ಕದೆ ಕೋವಿಡ್ ಸೋಂಕಿತ ಎನ್‌ಎಸ್‌ಜಿ ಅಧಿಕಾರಿ ಸಾವು  https://t.co/ltVa6cL4zO via @KannadaPrabha  #NSGofficer #ventilator  #CAPFHospital #BKJha
1390176404805865472,"#SOS DELHI Colleague's Father   MALE 55 Delhi Need ventilator bed. Male 55yrs, oxygen level: 10-20%. Please help if you have any leads"
1390174144239575040,"@Suhelseth @Naveen_Odisha Sir, no doubt he manages calamity in an exceptional way, the master of disaster management for a reason but in this pandemic he too failed. People are dying everyday while struggling for ventilator and oxygen. ICU beds are being reserved for VIPs while common people suffers."
1390168871999467523,"Urgent help required, patient is critical she is an heart patient, immediately help ICU or ventilator bed required @hashmath_raza @SoodFoundation @SonuSood @bhumipednekar  @srivatsayb @iamgouthamkumar @Suriyamanoher_S @BeingSalmanKhan @IlaajIndia @NHrudayalaya @peakbengaluru  https://t.co/oVWEVPuxiC"
1390168501042651136,"@SonuSood brother, my cousin urgently needs ventilator at JK hospital, Rayagada, Odisa.  He is critical can you please help.  @SoodFoundation"
1390166661458628610,"Need ICU/Ventilator bed for my brother in INDORE -  Name - Vipul Solanki Currently admitted at - EurekaHosp Attendant Name : Ashish Sharma, 86989 32508 Looking for ICU/Ventilator Bed in Indore CT Score - 17 Ox level - 88 @ChouhanShivraj   @moneycontrolcom  #INDORE #VENTILATOR"
1390164294688415746,"Instead of waiting for hours, link portals, allot O2, ventilator beds in other districts, shortage in #Bengaluru. @NewIndianXpress @XpressBengaluru @santwana99 @DHFWKA @BBMPCOMM @CovidKarnataka @mla_sudhakar @ArvindLBJP @NammaKarnataka_ @NammaBengaluroo   https://t.co/d7sH5cNEEF"
1390162466781335554,"Need ventilator with ICU bed for a guy in Vizag. AGE -40, OXYGEN LEVELS ARE DROPPING AND CURRENTLY is AT 80.  @SonuSood please help this man Contact - 83746 46000 - Tejaswi"
1390160540119359490,"@nivedithalva @alva_margaret Hi Sir my friend Manju's dad in Govt hospital Hubli his Oxy level is below 70, looking for ISU ventilator bed in Hubli/Dharwad. Last week his elder brother died his mom also positive, Manju 7338510726 is also positive with oxy kit @ home in Dandeli"
1390160476865130498,@OrbitHigher @Tejasvi_Surya @BBMPCOMM @CMofKarnataka @SonuSood @hd_kumaraswamy @AsianetNewsSN @tv9kannada @publictvnews @SoodFoundation @sumita_salve @DuaPrashika @srinivasiyc @931Samaira She is in stable condition just required ICU bed with oxygen without ventilator support @ManipalHealth @BABasavaraja @drashwathcn @BSBommai
1390160356203384836,@sourabhskhandel @MinakshiKandwal @ReporterRavish Any other leads ? Patient is on ventilator. Please see if you can help.
1390160168596295683,"#Bhopal  Name of patient - Shashi Rai (on ventilator) Age - 59 M/F - F Hospital name - JK hospital,Bhopal Plasma needed - A+ Covid recovered more than 30 days  Patient attendant number -  9096336315(Gourav) 9096009956(Gagan) 9893699432(Pranjal) O2 - 77 @TajinderBagga pls help"
1390160161008799745,"ಕೊರೊನಾ ಮಾರಿ ಅಟ್ಟಹಾಸ: ಎನ್​ಎಸ್​ಜಿ ಕಮಾಂಡೋ ಕೋವಿಡ್​ಗೆ ಬಲಿ, ಅವರಿಗೂ ಸಿಗಲಿಲ್ಲ ವೆಂಟಿಲೇಟರ್​ ಆಂಬುಲೆನ್ಸ್​ #NSG #Death #Covid19 #Coronavirus #Ventilator #Ambulance    https://t.co/9hKbhVaqoS"
1390159645981908994,#SOSIndore #SOSMP #SOSMPYC Ventilator bed is needed urgently in Indore Patient name: Vipul Solanki  Eureka hospital  Bed no. 204 Attended :Ashish Sharma  +91 86989 32508
1390159591426588674,@Tejasvi_Surya Sir need  https://t.co/7yCtVNme0Q of known is critically ill and needs a ventilator bed.pls help.
1390156146124607491,@nikhilchinapa @DanishSait @WeAreBangalore @peakbengaluru @darrencaldeira @DunzoIt @epigamia @TheProductfolks @FURLENCO @sanitarypanels @deepika_s09 @ShahbazWasee @IndianRojo @AshwiniDodani @jmalarvannan @asashutosh @khadrisadiq92 @alysha_lobo @covidasha @CPBlr @nikhilchinapa  - Yes Sir. Need a ventilator.
1390155383931428869,"@SadhviPragya_MP @BJP4Bengal @BJP4India @RSSorg @PMOIndia Sadhviji, samay mile tho bhopal ke oxygen ki kami ke liye bhi kuch kariye..hospital bed aur ventilator bhi available nahi hai...bengal aap baad mai dekh lena Agar bhopalwasi bache rahenge tho"
1390153557333086212,"Vijay Karnataka says : (Kannada translation)  ""BJP MLA Satish Reddy had planted his people &amp; agents in the Covid war room &amp; as soon as ICU &amp; ventilator Beds would get empty in private hospitals, he would get to know it through them &amp; book those beds in someone else's name.""   2/n"
1390146828008443905,"@hd_kumaraswamy Hi Sir my friend Manju's dad in Govt hospital Hubli his Oxy level is below 70, looking for ISU ventilator bed in Hubli/Dharwad. Last week his elder brother died his mom also positive, Manju 7338510726 is also positive with personal oxy kit @ home"
1390146598206730243,"@RV_Deshpande Hi Sir my friend Manju's dad in Govt hospital Hubli his Oxy level is below 70, looking for ISU ventilator bed in Hubli/Dharwad. Last week his elder brother died his mom also positive, Manju 7338510726 is also positive with personal oxy kit @ home in Dandeli"
1390146232463466496,"@siddaramaiah @MBPatil Hi Sir my friend Manju's dad in Govt hospital Hubli his Oxy level is below 70, looking for ISU ventilator bed in Hubli/Dharwad. Last week his elder brother died his mom also positive, Manju 7338510726 is also positive with personal oxy kit @ home"
1390144666075492366,"@SonuSood @SoodFoundation Hi Sir my friend Manju's dad in Govt hospital Hubli his Oxy level is below 70, looking for ISU ventilator bed in Hubli/Dharwad. Last week his elder brother died his mom also positive, Manju 7338510726 is also positive with personal oxy kit @ home"
1390144599541227520,Biggest scam now is the scam by tejasvi Surya. Bangalore doesn't have ventilator ICU beds with oxygen. There are ZERO such beds available in Bangalore.   General beds are as good as bed at your home. People die due to lack of ICU beds not general beds  @srivatsayb @BSYBJP  https://t.co/8TbWQxaBsO
1390143877152006144,ICU with Ventilator or even a ventilator needed on rent urgently. Patient in Bowring hospital   VRWA active member-Sami Khan 44/ M Need an ICU bed urgently with ventilator support  O2 stats 60/64 with Bipap @bhardwaj719
1390142400681574400,ICU with Ventilator or even a ventilator needed on rent urgently. Patient in Bowring hospital. VRWA active member - Sami Khan 44/ M O2 stats 60/64 with Bipap  Patient critical. Please Help BU 671460 @Offtejasvisurya @Tejasvi_Surya
1390138100274196484,"@RamMNK Brother… need help on emergency.. my cousin needs to be on ventilator. Can you help?  Currently he is in Rayagada. Need help to Trasfer him to Srikakulam or Vizag, wherever we have ventilators."
1390136488570937346,@hublimandi @mepratap @JoshiPralhad His dad is currently in KIMS but need ventilator. This is same guy whom @eliasfly is trying to help on other thread. If you can please help him it would be of great help.
1390134419923509254,"@mepratap @JoshiPralhad Hi Sri my friends dad in Govt hospital Hubli his Oxy level is below 70 &amp; looking for ISU ventilator bed in Hubli/Dharwad. Last week his elder brother died, his mom also positive, he also in personal oxy kit @ home. please help. contact Manju 7338510726"
1390132332581953539,@hublimandi @Arunkumar_TNIE @Ramkrishna_TNIE @JagadishShettar They got admitted in KIMS now without ventilator.struggling for ventilator
1390131257929912321,"@publictvnews @AsianetNewsSN @Vijaykarnataka Sir, I request hon.chief justice of Karnataka not to believe the data given by BBMP. Today @7.55 am when downloaded the ICU ventilator shows zero."
1390130292136894465,"@Arunkumar_TNIE @Ramkrishna_TNIE @hublimandi @JagadishShettar  need help for mother in-law , she is residing in Hubli.  Urgently a oxygen bed with Ventilator needed. all hospitals in Hubli are full.  If any help can anyone provide pls contact me personally Mathew VK 9545667602"
1390125421677539331,Patient Name - ANN Samrat Area location - Ulsoor/Cambridge layout Age - 70 Urgently need Ventilator + ICU Covid test - done but test result not received #covidbengaluru #covidhelp #CovidHelpOnline #Covid19IndiaHelp #Bengaluru  #covidemergency
1390125116298645504,"The world is watching us, as 1000s of Indians die everyday due to lack of oxygen, ventilator, ICU beds. Our govt has been living in a state of denial and emperor has instructed his ministers to build narratives and manage perception. #COVIDEmergencyIndia"
1390121383829540864,@SonuSood @srinivasiyc Hi Sir my friends dad in Govt hospital Hubli his Oxy level is below 70 looking for ISU ventilator bed in Hubli/Dharwad. Last week his elder brother died his mom also positive he also in personal oxy kit @ home. contact Manju 7338510726  https://t.co/CMWK307lkk
1390113777069088769,"@siddaramaiah Good morning Sir,I'm filled with pain and grief burying dear ones, any how people are dying at home without ICU ventilator beds, please intiate a dharna, with all the Covid positive and protest before CM house and all BJP leaders house, let people die infront them."
1390113265892560902,"@Anupneg77913899 @ArvindKejriwal @CMODelhi @MoHFW_INDIA @KapilMishra_IND @PMOIndia @GautamGambhir ✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝 DELHI  7 Oxygen/Ventilator Beds available  Name: Max Hospital Phone: 01171212121 Location: 1, 2, Press Enclave Marg, Saket Institutional Area, Saket  Last verified @ 05/05/21, 10.30 pm"
1390106996519493633,@RJPallavii Step by Step process for Bed Allottment  Call has to go from attender Call 108 ( keep trying it'l connect ) Share BU number and Patient Name  Share Patient Requirement - Normal General Ward  Bed / ICU Bed with Oxygen Supplier / Oxygen with Ventilator Share Zone / Area / Locality
1390104320855609344,Struggle for HOSPITAL! Struggle for O2 bed! For ICU! For Ventilator! For remdesivir! For RTPCR! Blood tests! HRCT! For oximeter! For Faviflu! Every stage adds to tremendous trauma and agony! #COVID19 @AdityaRajKaul
1390097940945854465,"Kindly help 🙏🏻  Patient Name : Shaik Riyazuddin.  Age : 46.  Urgently need ICU Ventilator Bed.   Location : BTM Layout, Bengaluru.  Attender Number : 7288838987/ 9739910687.  @DHFWKA @mla_sudhakar @Tejasvi_Surya @VSOMANNA_BJP  @BGUdayBJP @Randeep_Dev @BbmpsplHealth @BBMPAdmn"
1390085574879453184,India is on ventilator. #ModiResignOrRepeal  https://t.co/J8YBdqtxnm
1390055116066021376,@SonuSood @DCPNEBCP @DCPEASTBCP  Need a bed with ventilator and oxygen for a Dialysis patient it's been 2 days and nights unable to get thru anywere in Bangalore...Even at this point of time walking out of St John's without hope for a Bed for Dialysis patient... serious condition
1390048727503540224,"Name of the patient - Shashi Rai (on ventilator) Age - 59 M/F - F Hospital name - JK hospital, Bhopal Plasma needed - A+ Covid recovered more than 30 days  Patient attendant number- 9096336315(Gourav) 9096009956(Gagan) 9893699432(Pranjal) O2 - 77 @JM_Scindia please help"
1390042321392005120,Need a ventilator bed in Bangalore for my friend please help his O2 is 45. Please help someone.   @SonuSood sir please
1390036993715826689,"#ICU bed with #ventilator required near #Ghaziabad for patient R Mittal aged 83, O2 with support 70, O2 without support 60.. contact attendant Udit - 8826991419  #urgent @SonuSood @GautamGambhir @ghaziabadpolice @AMRUTCityGzb #Noida #Delhi"
1390030896657408000,"If possible, Chadha ji please ek ventilator arrange karva dijiye, for my bhabhi (Mrs. Kohli). दिल्ली में मदद की जरूरत है फोन नंबर 97171 62046"
1390030027920654342,I know there are no ventilator beds. But if you know any. Please help
1390026618920259586,"Need #ventilator #bed in #haryana  My friend is 25 years old. His oxygen levels are 58. Currently admitted at Shanti Hospital,Rewari Haryana. #COVIDSecondWave #COVIDEmergency2021 #HaryanaFightsCorona"
1390026238027132928,@isha_pant @alysha_lobo @Mahesh170991 @sandeepmnair @WestBlockBlues @Raghu_Dixit @Waseem_BLR @oxygenblr @samyuktahornad @darrencaldeira @nikhilchinapa @CPBlr @deepika_s09 @BBMPCOMM @iamgouthamkumar The patients oxygen level has come up from 70 to 85 and he’s is holding good for now reducing the criticality. They’ve found a ventilator bed in St. John’s &amp; will be shifting from baptist based on the doctors guidelines. Thank u every who amplified this.
1390023372617097222,"One of my friend's aunt is COVID positive in Bengaluru. She is critical and need an ICU bed with Ventilator. @sosiyc @IYC_India_ @srinivasiyc Please help her. She is in Railway Hospital, Yelahanka. Her oxygen level is 78% #SOSIYC #CovidSOS @AleemSh40550016"
1390020722420977664,The patients oxygen level has come up from 70 to 85 and he’s is holding good for now reducing the criticality. They’ve found a ventilator bed in St. John’s &amp; will be shifting from baptist based on the doctors guidelines. Thank u every who amplified this.I will be deleting d tweet
1390020530196029442,@FriedaAngeline The patients oxygen level has come up from 70 to 85 and he’s is holding good for now reducing the criticality. They’ve found a ventilator bed in St. John’s &amp; will be shifting from baptist based on the doctors guidelines. Thank u every who amplified this.I will be deleting d tweet
1390020444758036480,The patients oxygen level has come up from 70 to 85 and he’s is holding good for now reducing the criticality. They’ve found a ventilator bed in St. John’s &amp; will be shifting from baptist based on the doctors guidelines. Thank u every who amplified this.I will be deleting d tweet
1390018248834314244,"🆘 patient name : Radhakrishna Cherukuri   Wife Contact : Madhavi / 9972755607  Location - Hope International hospital, kakinada   Lungs 80% blocked  Requirement: need to move him to any other big hospital ventilator bed in kakinada. @naralokesh"
1390018225950232577,#Bangalore #CovidSOS  Just shooting in the dark here. Ventilator bed required for the below patient. Please help amplify  @darrencaldeira @darthdevi @peakbengaluru @nathan_archana @WestBlockBlues @iamamsamk  https://t.co/fL5IQGNATL
1390018196736921600,"My friend Rakesh sharma In severe COVID situation, verge of going on ventilator. Admitted at Shanti Hospital Support in finding a ventilator bed in haryana. Verified contacts are much appreciated #COVIDSecondWave #CovidHelpOnline #HaryanaFightsCorona #IndiaFightsCorona #Haryana"
1390017967354642435,@dhanyarajendran Thank you for everyone who retweeted this. They found a ventilator and we saved a life. Thank you everyone. Help came from somewhere and we saved a life. Happy tears and I can sleep now ❤️❤️
1390015780113195008,"@iamamsamk hi, the family looking has already filled this and circulated i think. she is already in the icu and they just need a ventilator since her condition is becoming extremely critical"
1390013189866196995,@SonuSood Sir Ventilator bed required in Dehradun.
1390010926372298755,Urgent help needed for ICU bed with ventilator Patient name- Rita Mishra City - Bangalore Age 45 Symptoms Covid+ O2 level 65-70 Condition : On oxygen bed in KIMS. Doctors advised to transfer to a ventilator. She is struggling now. Contact- Swati 9741889720 Ryan 9900069835
1390008954760044544,In urgent need of plasma from an AB+ Covid recovered patient in Bengaluru. Please msg or call on 7388699980. Jammwalion please help in sharing. The person is on ventilator and  has a young son of 9 year old. 🙏
1390007748188774403,"@shilpuday @Tejasvi_Surya @YadiyurappaB @SonuSood Guys plz help in finding a bed with ventilator in Bangalore, it's very very urgent. Appreciate your support in advance."
1390005127868665856,Step by Step process for Bed Allottment Call has to go from the attender  1. Call 108 (keep trying it'l connect) 2. Share BU number and Patient Name  3. Share Patient Requirement - General Ward / ICU Bed with Oxygen Supplier/Oxygen with Ventilator 4. Share Zone / Area / Locality
1390003864070356996,"@wokaynotwokay @jeevandayni @megirish2001 Patient name: Shivendra Pande Age  35 Stats: Bp 160/90 Fyo2 100  saturation 90 Heart rate 110 Peep-10 Condition: ICU, on ventilator for over a week, Covid+ too fragile, lungs damaged Location: Medanta Hospital, Lucknow Contact: Molly 99998883340 Need ecmo machine"
1390003670083805185,@SonuSood @SoodFoundation  Urgent requirement for Ventilator in Delhi Kindly Help🙏🙏🙏🙏  https://t.co/r2EK75KWmd
1390002630500380675,"@VarierSangitha @RituRathaur @narendramodi @BJP4India Patience, Mam! Patience! You too will see the reality when someone close to you is gasping for oxygen or going through the trauma of searching for bed/icu/ventilator..  We Indians has this bad habit of ignoring the reality until unless it effects us personally  :)"
1390001212271906819,@Parth__7 @athrvakhrbde Would this be a hospital? Or only ambulance service? Or we can get Ventilator from them?
1389998028262723584,"Dear Sir, we are in need of help.... Need an ICU bed with ventilator for Covid positive.🙏🙏🙏🙏 1.Patient Name : Gnanamani 2.Age:55 3.Location :Bangalore 4. Mobile :- 8884142772 5. Contact person :Vinij  6. SRF ID:- 2952511883158 7. BU no:-869522 @SonuSood @SoodFoundation"
1389997214064201728,Urgently need a bed with Ventilator for a friend in Bangalore. Her oxygen levels are dangerously low at 65. Calling at 1912 isn't helping. I am forever in queue. What should be my next steps? @athrvakhrbde
1389996588169236482,"@Tejasvi_Surya @bhumipednekar @SonuSood @BJYM @IYC @mla_sudhakar  a 24 year old newly wed girl is suffering from pneumonia lung infection and covid +be in ETCM Hospital, Kolar. She urgntly needs ventilator in either Bangalore or Kolar. Pls help me in finding for her 9035140262 🙏"
1389994623095820291,"Hon’ble @CMofKarnataka Sri @BSYBJP Sir,   As #Covid19 engulfs us, I hereby write to you in great distress of not being able to sufficiently help people of my Jayanagara constituency with ICU Ventilator Beds, #Remdesivir, Oxygen &amp; Vaccines.   #Covid19 #Bengaluru   @INCKarnataka"
1389991354336374784,"@gurruchoudhary   Please help... Any leads for ventilator bed in Haldwani, Uttarakhand It's very urgent"
1389991284098539524,"sir, a 24 year old newly wed girl is suffering from pneumonia lung infection &amp; covid +ve in ETCM Hospital, Kolar. She urgently needs ventilator in either B'lore or Kolar. CTSS is 17/25. Please help me in finding a ventilator for her. 9035140262 🙏 @SonuSood @SoodFoundation"
1389991125902004225,"Please help... Any leads for ventilator bed in Haldwani, Uttarakhand It's very urgent  @Keshu__10 @HaramiParindey @Trendulkar @vineetkumar_s @theprayagtiwari"
1389990872834531332,@vivekschat I dont know. What i know is on ground we need Ventilator Beds and we need it in thousands and not hundreds.  If ventilator beds are not arranged then in coming days we will see worst situation.  General wards and oxygen beds wont solve any problem.
1389989493663420417,"@srinivasiyc sir, a 24 year old newly wed girl is suffering from pneumonia lung infection and covid +be in ETCM Hospital, Kolar. She urgently needs ventilator in either Bangalore or Kolar. CTSS is 17/25. Please help me in finding a ventilator for her. 9035140262 🙏🙏🙏"
1389987140235268096,"@SonuSood  Sir, need urgent help with ventilator in Bangalore, Bansankari area. We have been trying since few hours with no luck and a friend of mine is very critical. Please help!"
1389986748428537856,@dmjhansi1  @myogiadityanath please help@in saving a life by allocating one ventilator ICU Bed …
1389986151759433728,@dmjhansi1 sir my patient is in Failway hospital Jhansi fighting for life . He is in absolute need of Ventilator ICU and not getting any positive revert … u r the last hope … please help us get a Ventikator ICU Bed @AnuraagJhansi
1389985664934977538,@ekthatweet @Rasika__D Sorry man. Icu + ventilator not there.
1389985532919177217,"@AlpineFine Need ventilator, the patient is already in the icu"
1389985481543196676,@JosyulaPraveen @BBMPCOMM @Tejasvi_Surya @BbmpEast @BBMPRRNagar @pinaaksmith @rahul_ayyar @Carolinepinto7 @RakshaRamaiah possible to help in this matter. This person might die in few hours if he does not get a Ventilator. Have been trying for 4 days and no help received from BBMP or govt. Please help bro
1389983932196671490,"@CANeetiChauhan @Rasika__D @CAshanndy Hello can you please DM me the details, one of my friend’s cousin needs bed with ventilator"
1389982329876058118,Any hospital require ICU bed and ventilator Contact: 9448116456 Son SRF:2952511717609 BU: 809205 PLEASE HELP! COVID SOS.
1389979496619511808,"@Tejasvi_Surya @Offtejasvisurya  #SOSBangalore  Verified request, in Dire need of a bed with Ventilator"
1389979384858042368,"@srinualavilli @Tejasvi_Surya They did need of hour for Bangaloreans , let’s fix the primary problem first . Feel BBMP governance is on ventilator need to be scrapped ."
